store,upc,week,move,price,profit,descrip,custcoun,Brand
5,1200000394,35,33,.02335938,20.07,"PEPSI COLA N.R. BOTT",17545,12000
5,1200000396,35,27,.02335938,20.07,"DIET PEPSI N.R. BOTT",17545,12000
5,1200000492,35,50,.02498963,20.12,"CAFFEINE FREE PEPSI",17545,12000
5,1200000496,35,65,.02498963,20.12,"DIET PEPSI CAFFEINE",17545,12000
5,3828100261,35,144,.02083333,42,"DOM ORANGE SODA",17545,38281
5,4900000634,35,1314,.01732639,73.39,"COCA-COLA CLASSIC CA",17545,49000
5,4900000639,35,120,.02351096,15.09,"COCA-COLA CLASSIC",17545,49000
5,4900000658,35,1133,.01732639,73.39,"COKE DIET CANS",17545,49000
5,5490000060,35,20,.02498963,20.12,"DR PEPPER",17545,54900
5,1200000230,36,140,.01907493,4.65,"PEPSI COLA N/R",16775,12000
5,1200000394,36,46,.02335938,20.07,"PEPSI COLA N.R. BOTT",16775,12000
5,1200000396,36,42,.02335938,20.07,"DIET PEPSI N.R. BOTT",16775,12000
5,1200000492,36,72,.01907493,4.65,"CAFFEINE FREE PEPSI",16775,12000
5,1200000496,36,83,.01907493,4.65,"DIET PEPSI CAFFEINE",16775,12000
5,3828100261,36,355,.01388889,15,"DOM ORANGE SODA",16775,38281
5,4900000634,36,50,.03875,22.94,"COCA-COLA CLASSIC CA",16775,49000
5,4900000639,36,157,.01907493,4.65,"COCA-COLA CLASSIC",16775,49000
5,4900000658,36,33,.03875,22.94,"COKE DIET CANS",16775,49000
5,5490000060,36,177,.01907493,4.65,"DR PEPPER",16775,54900
5,1200000230,37,146,.02351096,15.09,"PEPSI COLA N/R",16862,12000
5,1200000394,37,43,.02335938,20.07,"PEPSI COLA N.R. BOTT",16862,12000
5,1200000396,37,23,.02335938,20.07,"DIET PEPSI N.R. BOTT",16862,12000
5,1200000492,37,62,.02498963,20.12,"CAFFEINE FREE PEPSI",16862,12000
5,1200000496,37,77,.02498963,20.12,"DIET PEPSI CAFFEINE",16862,12000
5,3828100261,37,87,.02083333,42.8,"DOM ORANGE SODA",16862,38281
5,4900000634,37,31,.03875,22.94,"COCA-COLA CLASSIC CA",16862,49000
5,4900000639,37,74,.02351096,15.09,"COCA-COLA CLASSIC",16862,49000
5,4900000658,37,41,.03875,22.94,"COKE DIET CANS",16862,49000
5,5490000060,37,20,.02498963,20.12,"DR PEPPER",16862,54900
5,1200000230,38,156,.02351096,15.09,"PEPSI COLA N/R",17028,12000
5,1200000394,38,36,.02335938,20.07,"PEPSI COLA N.R. BOTT",17028,12000
5,1200000396,38,22,.02335938,20.07,"DIET PEPSI N.R. BOTT",17028,12000
5,1200000492,38,38,.02498963,20.12,"CAFFEINE FREE PEPSI",17028,12000
5,1200000496,38,55,.02498963,20.12,"DIET PEPSI CAFFEINE",17028,12000
5,3828100261,38,100,.02083333,41.6,"DOM ORANGE SODA",17028,38281
5,4900000634,38,40,.03875,22.94,"COCA-COLA CLASSIC CA",17028,49000
5,4900000639,38,370,.01907493,4.65,"COCA-COLA CLASSIC",17028,49000
5,4900000658,38,22,.03875,22.94,"COKE DIET CANS",17028,49000
5,5490000060,38,25,.02498963,20.12,"DR PEPPER",17028,54900
5,1200000230,39,2102,.01316022,51.69,"PEPSI COLA N/R",17125,12000
5,1200000394,39,67,.02101563,11.15,"PEPSI COLA N.R. BOTT",17125,12000
5,1200000396,39,37,.02101563,11.15,"DIET PEPSI N.R. BOTT",17125,12000
5,1200000492,39,492,.01316022,51.69,"CAFFEINE FREE PEPSI",17125,12000
5,1200000496,39,678,.01316022,51.69,"DIET PEPSI CAFFEINE",17125,12000
5,3828100261,39,364,.01388889,16.25,"DOM ORANGE SODA",17125,38281
5,4900000634,39,25,.03875,22.94,"COCA-COLA CLASSIC CA",17125,49000
5,4900000639,39,81,.02351096,15.09,"COCA-COLA CLASSIC",17125,49000
5,4900000658,39,20,.03875,22.94,"COKE DIET CANS",17125,49000
5,5490000060,39,218,.01316022,51.69,"DR PEPPER",17125,54900
5,1200000230,40,89,.02351096,15.09,"PEPSI COLA N/R",17568,12000
5,1200000394,40,20,.02335938,20.07,"PEPSI COLA N.R. BOTT",17568,12000
5,1200000396,40,21,.02335938,20.07,"DIET PEPSI N.R. BOTT",17568,12000
5,1200000492,40,53,.02498963,20.12,"CAFFEINE FREE PEPSI",17568,12000
5,1200000496,40,59,.02498963,20.12,"DIET PEPSI CAFFEINE",17568,12000
5,3828100261,40,324,.01388889,16.25,"DOM ORANGE SODA",17568,38281
5,4900000634,40,45,.03875,22.94,"COCA-COLA CLASSIC CA",17568,49000
5,4900000639,40,275,.01907493,4.65,"COCA-COLA CLASSIC",17568,49000
5,4900000658,40,31,.03875,22.94,"COKE DIET CANS",17568,49000
5,5490000060,40,11,.02498963,20.12,"DR PEPPER",17568,54900
5,1200000230,41,268,.01907493,4.65,"PEPSI COLA N/R",17249,12000
5,1200000394,41,25,.02335938,20.07,"PEPSI COLA N.R. BOTT",17249,12000
5,1200000396,41,17,.02335938,20.07,"DIET PEPSI N.R. BOTT",17249,12000
5,1200000492,41,108,.01907493,4.65,"CAFFEINE FREE PEPSI",17249,12000
5,1200000496,41,143,.01907493,4.65,"DIET PEPSI CAFFEINE",17249,12000
5,3828100261,41,147,.02083333,46.4,"DOM ORANGE SODA",17249,38281
5,4900000634,41,251,.02763889,8.04,"COCA-COLA CLASSIC CA",17249,49000
5,4900000639,41,92,.02351096,15.09,"COCA-COLA CLASSIC",17249,49000
5,4900000658,41,247,.02763889,8.04,"COKE DIET CANS",17249,49000
5,5490000060,41,16,.02498963,20.12,"DR PEPPER",17249,54900
5,1200000230,42,106,.02351096,15.09,"PEPSI COLA N/R",19166,12000
5,1200000394,42,28,.02335938,20.07,"PEPSI COLA N.R. BOTT",19166,12000
5,1200000396,42,21,.02335938,20.07,"DIET PEPSI N.R. BOTT",19166,12000
5,1200000492,42,61,.02498963,20.12,"CAFFEINE FREE PEPSI",19166,12000
5,1200000496,42,38,.02498963,20.12,"DIET PEPSI CAFFEINE",19166,12000
5,3828100261,42,261,.02083333,46.4,"DOM ORANGE SODA",19166,38281
5,4900000634,42,37,.03875,22.94,"COCA-COLA CLASSIC CA",19166,49000
5,4900000639,42,81,.02351096,15.09,"COCA-COLA CLASSIC",19166,49000
5,4900000658,42,26,.03875,22.94,"COKE DIET CANS",19166,49000
5,5490000060,42,25,.02498963,20.12,"DR PEPPER",19166,54900
5,1200000230,43,206,.01907493,4.65,"PEPSI COLA N/R",16733,12000
5,1200000394,43,41,.02101563,11.15,"PEPSI COLA N.R. BOTT",16733,12000
5,1200000396,43,32,.02101563,11.15,"DIET PEPSI N.R. BOTT",16733,12000
5,1200000492,43,91,.01907493,4.65,"CAFFEINE FREE PEPSI",16733,12000
5,1200000496,43,147,.01907493,4.65,"DIET PEPSI CAFFEINE",16733,12000
5,3828100261,43,239,.01388889,13.75,"DOM ORANGE SODA",16733,38281
5,4900000634,43,38,.03875,22.94,"COCA-COLA CLASSIC CA",16733,49000
5,4900000639,43,227,.01907493,4.65,"COCA-COLA CLASSIC",16733,49000
5,4900000658,43,32,.03875,22.94,"COKE DIET CANS",16733,49000
5,5490000060,43,48,.01907493,4.65,"DR PEPPER",16733,54900
5,1200000230,44,75,.02351096,15.09,"PEPSI COLA N/R",16960,12000
5,1200000394,44,21,.02335938,20.07,"PEPSI COLA N.R. BOTT",16960,12000
5,1200000396,44,11,.02335938,20.07,"DIET PEPSI N.R. BOTT",16960,12000
5,1200000492,44,37,.02498963,20.12,"CAFFEINE FREE PEPSI",16960,12000
5,1200000496,44,66,.02498963,20.12,"DIET PEPSI CAFFEINE",16960,12000
5,3828100261,44,92,.02083333,34.8,"DOM ORANGE SODA",16960,38281
5,4900000634,44,29,.03875,22.94,"COCA-COLA CLASSIC CA",16960,49000
5,4900000639,44,62,.02351096,15.09,"COCA-COLA CLASSIC",16960,49000
5,4900000658,44,22,.03875,22.94,"COKE DIET CANS",16960,49000
5,5490000060,44,16,.02498963,20.12,"DR PEPPER",16960,54900
5,1200000230,45,183,.01907493,4.65,"PEPSI COLA N/R",17216,12000
5,1200000394,45,26,.02335938,20.07,"PEPSI COLA N.R. BOTT",17216,12000
5,1200000396,45,13,.02335938,20.07,"DIET PEPSI N.R. BOTT",17216,12000
5,1200000492,45,111,.01907493,4.65,"CAFFEINE FREE PEPSI",17216,12000
5,1200000496,45,118,.01907493,4.65,"DIET PEPSI CAFFEINE",17216,12000
5,3828100261,45,114,.02083333,34.8,"DOM ORANGE SODA",17216,38281
5,4900000634,45,807,.03875,22.94,"COCA-COLA CLASSIC CA",17216,49000
5,4900000639,45,134,.01907493,4.65,"COCA-COLA CLASSIC",17216,49000
5,4900000658,45,846,.03875,22.94,"COKE DIET CANS",17216,49000
5,5490000060,45,68,.01611757,23.85,"DR PEPPER",17216,54900
5,1200000230,46,87,.02351096,15.09,"PEPSI COLA N/R",17187,12000
5,1200000394,46,30,.02335938,20.07,"PEPSI COLA N.R. BOTT",17187,12000
5,1200000396,46,17,.02335938,20.07,"DIET PEPSI N.R. BOTT",17187,12000
5,1200000492,46,39,.02498963,20.12,"CAFFEINE FREE PEPSI",17187,12000
5,1200000496,46,46,.02498963,20.12,"DIET PEPSI CAFFEINE",17187,12000
5,3828100261,46,77,.02083333,36.8,"DOM ORANGE SODA",17187,38281
5,4900000634,46,36,.03875,22.94,"COCA-COLA CLASSIC CA",17187,49000
5,4900000639,46,76,.02351096,15.09,"COCA-COLA CLASSIC",17187,49000
5,4900000658,46,25,.03875,22.94,"COKE DIET CANS",17187,49000
5,5490000060,46,11,.02498963,20.12,"DR PEPPER",17187,54900
5,1200000230,47,956,.0146389,36.36,"PEPSI COLA N/R",16908,12000
5,1200000394,47,26,.02335938,20.07,"PEPSI COLA N.R. BOTT",16908,12000
5,1200000396,47,14,.02335938,20.07,"DIET PEPSI N.R. BOTT",16908,12000
5,1200000492,47,196,.0146389,36.36,"CAFFEINE FREE PEPSI",16908,12000
5,1200000496,47,409,.0146389,36.36,"DIET PEPSI CAFFEINE",16908,12000
5,3828100261,47,234,.02083333,38.4,"DOM ORANGE SODA",16908,38281
5,4900000634,47,64,.02763889,8.04,"COCA-COLA CLASSIC CA",16908,49000
5,4900000639,47,933,.0146389,36.36,"COCA-COLA CLASSIC",16908,49000
5,4900000658,47,72,.02763889,8.04,"COKE DIET CANS",16908,49000
5,5490000060,47,149,.0146389,36.36,"DR PEPPER",16908,54900
5,1200000230,48,113,.02351096,15.09,"PEPSI COLA N/R",16637,12000
5,1200000394,48,28,.02335938,20.07,"PEPSI COLA N.R. BOTT",16637,12000
5,1200000396,48,20,.02335938,20.07,"DIET PEPSI N.R. BOTT",16637,12000
5,1200000492,48,38,.02498963,20.12,"CAFFEINE FREE PEPSI",16637,12000
5,1200000496,48,40,.02498963,20.12,"DIET PEPSI CAFFEINE",16637,12000
5,3828100261,48,460,.01666667,37,"DOM ORANGE SODA",16637,38281
5,4900000634,48,20,.03875,22.94,"COCA-COLA CLASSIC CA",16637,49000
5,4900000639,48,107,.02351096,15.09,"COCA-COLA CLASSIC",16637,49000
5,4900000658,48,21,.03875,22.94,"COKE DIET CANS",16637,49000
5,5490000060,48,46,.02498963,20.12,"DR PEPPER",16637,54900
5,1200000230,49,101,.02351096,15.09,"PEPSI COLA N/R",17352,12000
5,1200000394,49,23,.02335938,20.07,"PEPSI COLA N.R. BOTT",17352,12000
5,1200000396,49,17,.02335938,20.07,"DIET PEPSI N.R. BOTT",17352,12000
5,1200000492,49,58,.02498963,20.12,"CAFFEINE FREE PEPSI",17352,12000
5,1200000496,49,49,.02498963,20.12,"DIET PEPSI CAFFEINE",17352,12000
5,3828100261,49,97,.01666667,34.5,"DOM ORANGE SODA",17352,38281
5,4900000634,49,988,.03875,22.94,"COCA-COLA CLASSIC CA",17352,49000
5,4900000639,49,96,.02351096,15.09,"COCA-COLA CLASSIC",17352,49000
5,4900000658,49,1011,.03875,22.94,"COKE DIET CANS",17352,49000
5,5490000060,49,20,.02498963,20.12,"DR PEPPER",17352,54900
5,1200000230,50,276,.01907493,4.65,"PEPSI COLA N/R",16708,12000
5,1200000394,50,30,.02335938,20.07,"PEPSI COLA N.R. BOTT",16708,12000
5,1200000396,50,24,.02335938,20.07,"DIET PEPSI N.R. BOTT",16708,12000
5,1200000492,50,143,.01907493,4.65,"CAFFEINE FREE PEPSI",16708,12000
5,1200000496,50,134,.01907493,4.65,"DIET PEPSI CAFFEINE",16708,12000
5,3828100261,50,106,.02083333,34.8,"DOM ORANGE SODA",16708,38281
5,4900000634,50,42,.03875,22.94,"COCA-COLA CLASSIC CA",16708,49000
5,4900000639,50,320,.01907493,4.65,"COCA-COLA CLASSIC",16708,49000
5,4900000658,50,29,.03875,22.94,"COKE DIET CANS",16708,49000
5,5490000060,50,14,.02498963,20.12,"DR PEPPER",16708,54900
5,1200000230,51,121,.02351096,15.09,"PEPSI COLA N/R",17292,12000
5,1200000394,51,30,.02335938,20.07,"PEPSI COLA N.R. BOTT",17292,12000
5,1200000396,51,19,.02335938,20.07,"DIET PEPSI N.R. BOTT",17292,12000
5,1200000492,51,52,.02498963,20.12,"CAFFEINE FREE PEPSI",17292,12000
5,1200000496,51,61,.02498963,20.12,"DIET PEPSI CAFFEINE",17292,12000
5,3828100261,51,166,.02083333,34.4,"DOM ORANGE SODA",17292,38281
5,4900000634,51,40,.03875,22.94,"COCA-COLA CLASSIC CA",17292,49000
5,4900000639,51,108,.02351096,15.09,"COCA-COLA CLASSIC",17292,49000
5,4900000658,51,34,.03875,22.94,"COKE DIET CANS",17292,49000
5,5490000060,51,69,.01907493,4.65,"DR PEPPER",17292,54900
5,1200000230,52,336,.01907493,4.65,"PEPSI COLA N/R",16417,12000
5,1200000394,52,29,.02335938,20.07,"PEPSI COLA N.R. BOTT",16417,12000
5,1200000396,52,21,.02335938,20.07,"DIET PEPSI N.R. BOTT",16417,12000
5,1200000492,52,107,.01907493,4.65,"CAFFEINE FREE PEPSI",16417,12000
5,1200000496,52,176,.01907493,4.65,"DIET PEPSI CAFFEINE",16417,12000
5,3828100261,52,82,.02083333,34.4,"DOM ORANGE SODA",16417,38281
5,4900000634,52,38,.03875,22.94,"COCA-COLA CLASSIC CA",16417,49000
5,4900000639,52,100,.02203228,9.4,"COCA-COLA CLASSIC",16417,49000
5,4900000658,52,34,.03875,22.94,"COKE DIET CANS",16417,49000
5,5490000060,52,35,.01907493,4.65,"DR PEPPER",16417,54900
5,1200000230,53,113,.02351096,15.09,"PEPSI COLA N/R",16760,12000
5,1200000394,53,45,.02101563,11.15,"PEPSI COLA N.R. BOTT",16760,12000
5,1200000396,53,36,.02101563,11.15,"DIET PEPSI N.R. BOTT",16760,12000
5,1200000492,53,42,.02498963,20.12,"CAFFEINE FREE PEPSI",16760,12000
5,1200000496,53,42,.02498963,20.12,"DIET PEPSI CAFFEINE",16760,12000
5,3828100261,53,109,.02083333,36.8,"DOM ORANGE SODA",16760,38281
5,4900000634,53,76,.03041667,1.83,"COCA-COLA CLASSIC CA",16760,49000
5,4900000639,53,70,.02351096,15.09,"COCA-COLA CLASSIC",16760,49000
5,4900000658,53,58,.03041667,1.83,"COKE DIET CANS",16760,49000
5,5490000060,53,15,.02498963,20.12,"DR PEPPER",16760,54900
5,1200000230,54,91,.02351096,15.09,"PEPSI COLA N/R",17167,12000
5,1200000394,54,27,.02335938,20.07,"PEPSI COLA N.R. BOTT",17167,12000
5,1200000396,54,20,.02335938,20.07,"DIET PEPSI N.R. BOTT",17167,12000
5,1200000492,54,58,.02498963,20.12,"CAFFEINE FREE PEPSI",17167,12000
5,1200000496,54,39,.02498963,20.12,"DIET PEPSI CAFFEINE",17167,12000
5,3828100261,54,161,.01666667,24.5,"DOM ORANGE SODA",17167,38281
5,4900000634,54,24,.03875,22.94,"COCA-COLA CLASSIC CA",17167,49000
5,4900000639,54,82,.02351096,15.09,"COCA-COLA CLASSIC",17167,49000
5,4900000658,54,17,.03875,22.94,"COKE DIET CANS",17167,49000
5,5490000060,54,41,.01907493,4.65,"DR PEPPER",17167,54900
5,1200000230,55,94,.02351096,15.09,"PEPSI COLA N/R",17923,12000
5,1200000394,55,28,.02335938,20.07,"PEPSI COLA N.R. BOTT",17923,12000
5,1200000396,55,30,.02335938,20.07,"DIET PEPSI N.R. BOTT",17923,12000
5,1200000492,55,43,.02498963,20.12,"CAFFEINE FREE PEPSI",17923,12000
5,1200000496,55,50,.02498963,20.12,"DIET PEPSI CAFFEINE",17923,12000
5,3828100261,55,138,.01666667,25,"DOM ORANGE SODA",17923,38281
5,4900000634,55,40,.03875,22.94,"COCA-COLA CLASSIC CA",17923,49000
5,4900000639,55,179,.01759625,13.45,"COCA-COLA CLASSIC",17923,49000
5,4900000658,55,32,.03875,22.94,"COKE DIET CANS",17923,49000
5,5490000060,55,12,.02498963,20.12,"DR PEPPER",17923,54900
5,1200000230,56,254,.01907493,4.65,"PEPSI COLA N/R",16728,12000
5,1200000394,56,30,.02335938,20.07,"PEPSI COLA N.R. BOTT",16728,12000
5,1200000396,56,26,.02335938,20.07,"DIET PEPSI N.R. BOTT",16728,12000
5,1200000492,56,103,.01907493,4.65,"CAFFEINE FREE PEPSI",16728,12000
5,1200000496,56,138,.01907493,4.65,"DIET PEPSI CAFFEINE",16728,12000
5,3828100261,56,479,.01041667,14.17,"DOM ORANGE SODA",16728,38281
5,4900000634,56,38,.03875,22.94,"COCA-COLA CLASSIC CA",16728,49000
5,4900000639,56,242,.01907493,4.65,"COCA-COLA CLASSIC",16728,49000
5,4900000658,56,33,.03875,22.94,"COKE DIET CANS",16728,49000
5,5490000060,56,56,.01907493,4.65,"DR PEPPER",16728,54900
5,1200000230,57,110,.02351096,15.09,"PEPSI COLA N/R",16919,12000
5,1200000394,57,22,.02335938,20.07,"PEPSI COLA N.R. BOTT",16919,12000
5,1200000396,57,19,.02335938,20.07,"DIET PEPSI N.R. BOTT",16919,12000
5,1200000492,57,45,.02498963,20.12,"CAFFEINE FREE PEPSI",16919,12000
5,1200000496,57,56,.02498963,20.12,"DIET PEPSI CAFFEINE",16919,12000
5,3828100261,57,604,.01041667,36.67,"DOM ORANGE SODA",16919,38281
5,4900000634,57,32,.03875,22.94,"COCA-COLA CLASSIC CA",16919,49000
5,4900000639,57,108,.02351096,15.09,"COCA-COLA CLASSIC",16919,49000
5,4900000658,57,23,.03875,22.94,"COKE DIET CANS",16919,49000
5,5490000060,57,13,.02498963,20.12,"DR PEPPER",16919,54900
5,1200000230,58,82,.02351096,15.09,"PEPSI COLA N/R",16893,12000
5,1200000394,58,33,.02179688,14.34,"PEPSI COLA N.R. BOTT",16893,12000
5,1200000396,58,34,.02179688,14.34,"DIET PEPSI N.R. BOTT",16893,12000
5,1200000492,58,54,.02498963,20.12,"CAFFEINE FREE PEPSI",16893,12000
5,1200000496,58,60,.02498963,20.12,"DIET PEPSI CAFFEINE",16893,12000
5,3828100261,58,102,.02083333,42.8,"DOM ORANGE SODA",16893,38281
5,4900000634,58,742,.01930556,54.68,"COCA-COLA CLASSIC CA",16893,49000
5,4900000639,58,84,.02351096,15.09,"COCA-COLA CLASSIC",16893,49000
5,4900000658,58,699,.01930556,54.68,"COKE DIET CANS",16893,49000
5,5490000060,58,17,.02498963,20.12,"DR PEPPER",16893,54900
5,1200000230,59,545,.0146389,36.36,"PEPSI COLA N/R",17724,12000
5,1200000394,59,38,.02335938,20.07,"PEPSI COLA N.R. BOTT",17724,12000
5,1200000396,59,21,.02335938,20.07,"DIET PEPSI N.R. BOTT",17724,12000
5,1200000492,59,261,.0146389,36.36,"CAFFEINE FREE PEPSI",17724,12000
5,1200000496,59,225,.0146389,36.36,"DIET PEPSI CAFFEINE",17724,12000
5,3828100261,59,172,.02083333,49.6,"DOM ORANGE SODA",17724,38281
5,4900000634,59,23,.03875,22.94,"COCA-COLA CLASSIC CA",17724,49000
5,4900000639,59,766,.0146389,36.36,"COCA-COLA CLASSIC",17724,49000
5,4900000658,59,31,.03875,22.94,"COKE DIET CANS",17724,49000
5,5490000060,59,155,.0146389,36.36,"DR PEPPER",17724,54900
5,1200000230,60,87,.02351096,15.09,"PEPSI COLA N/R",16360,12000
5,1200000394,60,36,.02101563,11.15,"PEPSI COLA N.R. BOTT",16360,12000
5,1200000396,60,40,.02101563,11.15,"DIET PEPSI N.R. BOTT",16360,12000
5,1200000492,60,41,.02498963,20.12,"CAFFEINE FREE PEPSI",16360,12000
5,1200000496,60,18,.02498963,20.12,"DIET PEPSI CAFFEINE",16360,12000
5,3828100261,60,238,.01388889,13.13,"DOM ORANGE SODA",16360,38281
5,4900000634,60,20,.03875,22.94,"COCA-COLA CLASSIC CA",16360,49000
5,4900000639,60,73,.02351096,15.09,"COCA-COLA CLASSIC",16360,49000
5,4900000658,60,30,.03875,22.94,"COKE DIET CANS",16360,49000
5,5490000060,60,10,.02498963,20.12,"DR PEPPER",16360,54900
5,1200000230,61,114,.02351096,15.09,"PEPSI COLA N/R",16066,12000
5,1200000394,61,18,.02335938,20.07,"PEPSI COLA N.R. BOTT",16066,12000
5,1200000396,61,12,.02335938,20.07,"DIET PEPSI N.R. BOTT",16066,12000
5,1200000492,61,50,.02498963,20.12,"CAFFEINE FREE PEPSI",16066,12000
5,1200000496,61,50,.02498963,20.12,"DIET PEPSI CAFFEINE",16066,12000
5,3828100261,61,103,.01388889,31.88,"DOM ORANGE SODA",16066,38281
5,4900000634,61,666,.03875,22.94,"COCA-COLA CLASSIC CA",16066,49000
5,4900000639,61,82,.02351096,15.09,"COCA-COLA CLASSIC",16066,49000
5,4900000658,61,540,.03875,22.94,"COKE DIET CANS",16066,49000
5,5490000060,61,9,.02498963,20.12,"DR PEPPER",16066,54900
5,1200000230,62,163,.02351096,15.09,"PEPSI COLA N/R",21890,12000
5,1200000394,62,28,.02335938,20.07,"PEPSI COLA N.R. BOTT",21890,12000
5,1200000396,62,28,.02335938,20.07,"DIET PEPSI N.R. BOTT",21890,12000
5,1200000492,62,71,.02498963,20.12,"CAFFEINE FREE PEPSI",21890,12000
5,1200000496,62,64,.02498963,20.12,"DIET PEPSI CAFFEINE",21890,12000
5,3828100261,62,97,.02083333,37.2,"DOM ORANGE SODA",21890,38281
5,4900000634,62,39,.03875,22.94,"COCA-COLA CLASSIC CA",21890,49000
5,4900000639,62,107,.02351096,15.09,"COCA-COLA CLASSIC",21890,49000
5,4900000658,62,33,.03875,22.94,"COKE DIET CANS",21890,49000
5,5490000060,62,21,.02498963,20.12,"DR PEPPER",21890,54900
5,1200000230,63,76,.02351096,15.09,"PEPSI COLA N/R",15911,12000
5,1200000394,63,19,.02335938,20.07,"PEPSI COLA N.R. BOTT",15911,12000
5,1200000396,63,12,.02335938,20.07,"DIET PEPSI N.R. BOTT",15911,12000
5,1200000492,63,40,.02498963,20.12,"CAFFEINE FREE PEPSI",15911,12000
5,1200000496,63,57,.02498963,20.12,"DIET PEPSI CAFFEINE",15911,12000
5,3828100261,63,41,.02083333,35.2,"DOM ORANGE SODA",15911,38281
5,4900000634,63,414,.01930556,54.68,"COCA-COLA CLASSIC CA",15911,49000
5,4900000639,63,72,.02351096,15.09,"COCA-COLA CLASSIC",15911,49000
5,4900000658,63,361,.01930556,54.68,"COKE DIET CANS",15911,49000
5,5490000060,63,8,.02498963,20.12,"DR PEPPER",15911,54900
5,1200000230,64,110,.02351096,15.09,"PEPSI COLA N/R",18149,12000
5,1200000394,64,29,.02101563,11.15,"PEPSI COLA N.R. BOTT",18149,12000
5,1200000396,64,28,.02101563,11.15,"DIET PEPSI N.R. BOTT",18149,12000
5,1200000492,64,63,.02498963,20.12,"CAFFEINE FREE PEPSI",18149,12000
5,1200000496,64,45,.02498963,20.12,"DIET PEPSI CAFFEINE",18149,12000
5,3828100261,64,54,.02083333,48.4,"DOM ORANGE SODA",18149,38281
5,4900000634,64,23,.03875,22.94,"COCA-COLA CLASSIC CA",18149,49000
5,4900000639,64,106,.02351096,15.09,"COCA-COLA CLASSIC",18149,49000
5,4900000658,64,16,.03875,22.94,"COKE DIET CANS",18149,49000
5,5490000060,64,11,.02498963,20.12,"DR PEPPER",18149,54900
5,1200000230,65,284,.01759625,13.45,"PEPSI COLA N/R",17840,12000
5,1200000394,65,30,.02335938,20.07,"PEPSI COLA N.R. BOTT",17840,12000
5,1200000396,65,14,.02335938,20.07,"DIET PEPSI N.R. BOTT",17840,12000
5,1200000492,65,110,.01759625,13.45,"CAFFEINE FREE PEPSI",17840,12000
5,1200000496,65,203,.01759625,13.45,"DIET PEPSI CAFFEINE",17840,12000
5,3828100261,65,84,.02083333,48.4,"DOM ORANGE SODA",17840,38281
5,4900000634,65,873,.01930556,54.68,"COCA-COLA CLASSIC CA",17840,49000
5,4900000639,65,89,.02351096,15.09,"COCA-COLA CLASSIC",17840,49000
5,4900000658,65,700,.01930556,54.68,"COKE DIET CANS",17840,49000
5,5490000060,65,9,.02498963,20.12,"DR PEPPER",17840,54900
5,1200000230,66,275,.01907493,4.65,"PEPSI COLA N/R",18433,12000
5,1200000394,66,21,.02335938,20.07,"PEPSI COLA N.R. BOTT",18433,12000
5,1200000396,66,27,.02335938,20.07,"DIET PEPSI N.R. BOTT",18433,12000
5,1200000492,66,140,.01907493,4.65,"CAFFEINE FREE PEPSI",18433,12000
5,1200000496,66,186,.01907493,4.65,"DIET PEPSI CAFFEINE",18433,12000
5,3828100261,66,133,.01666667,30,"DOM ORANGE SODA",18433,38281
5,4900000634,66,39,.03875,22.94,"COCA-COLA CLASSIC CA",18433,49000
5,4900000639,66,279,.01907493,4.65,"COCA-COLA CLASSIC",18433,49000
5,4900000658,66,32,.03875,22.94,"COKE DIET CANS",18433,49000
5,5490000060,66,17,.02498963,20.12,"DR PEPPER",18433,54900
5,1200000230,67,142,.02351096,15.09,"PEPSI COLA N/R",18329,12000
5,1200000394,67,21,.02335938,20.07,"PEPSI COLA N.R. BOTT",18329,12000
5,1200000396,67,21,.02335938,20.07,"DIET PEPSI N.R. BOTT",18329,12000
5,1200000492,67,85,.02498963,20.12,"CAFFEINE FREE PEPSI",18329,12000
5,1200000496,67,74,.02498963,20.12,"DIET PEPSI CAFFEINE",18329,12000
5,3828100261,67,83,.02083333,43.6,"DOM ORANGE SODA",18329,38281
5,4900000634,67,40,.03875,22.94,"COCA-COLA CLASSIC CA",18329,49000
5,4900000639,67,136,.02351096,15.09,"COCA-COLA CLASSIC",18329,49000
5,4900000658,67,22,.03875,22.94,"COKE DIET CANS",18329,49000
5,5490000060,67,64,.01907493,4.65,"DR PEPPER",18329,54900
